Normalized_Nitrogen,Normalized_phosphorus,Normalized_potassium,Normalized_temperature,Normalized_humidity,Normalized_pH,Normalized_rainfall,label
0.1,0.475862069,0.092682927,0.479817968,0.636928296,0.728675273,0.175505073,lentil
0.157142857,0.379310345,0.07804878,0.544784164,0.680444215,0.655889066,0.166597013,lentil
0.171428571,0.420689655,0.082926829,0.518303112,0.654573095,0.627399291,0.128296148,lentil
0.014285714,0.544827586,0.073170732,0.493086141,0.654841428,0.755431794,0.119744989,lentil
0.185714286,0.434482759,0.082926829,0.684103278,0.657427646,0.699570913,0.150577883,lentil
0.192857143,0.420689655,0.073170732,0.578478435,0.671122065,0.700351395,0.16190848,lentil
0.171428571,0.482758621,0.07804878,0.57649847,0.68945566,0.659081501,0.117346049,lentil
0.092857143,0.510344828,0.12195122,0.552298923,0.611064079,0.650383432,0.148165454,lentil
0.042857143,0.44137931,0.112195122,0.534296289,0.67416823,0.711142361,0.121204365,lentil
0.085714286,0.4,0.112195122,0.497899412,0.634065211,0.680928988,0.168920967,lentil
0.228571429,0.544827586,0.107317073,0.631978131,0.634732081,0.59551078,0.182134659,lentil
0.042857143,0.468965517,0.087804878,0.558407404,0.625158585,0.67551884,0.158294846,lentil
0.071428571,0.544827586,0.097560976,0.572011318,0.669075326,0.642156317,0.127993344,lentil
0.271428571,0.531034483,0.107317073,0.646468511,0.693285588,0.635453089,0.118462964,lentil
0.121428571,0.510344828,0.082926829,0.595992617,0.695712378,0.744151296,0.124309839,lentil
0.185714286,0.468965517,0.117073171,0.642202204,0.640885323,0.755396299,0.12445819,lentil
0.164285714,0.517241379,0.082926829,0.56952435,0.640137386,0.724510353,0.16171409,lentil
0.228571429,0.537931034,0.107317073,0.548839039,0.623668764,0.705281664,0.178888808,lentil
0.135714286,0.544827586,0.092682927,0.459297419,0.677748066,0.672088717,0.143673219,lentil
0.157142857,0.413793103,0.087804878,0.448585934,0.612974411,0.678804084,0.139906469,lentil
0.2,0.475862069,0.07804878,0.681620998,0.663052846,0.659013754,0.119563,lentil
0.007142857,0.462068966,0.102439024,0.630132682,0.605475481,0.659438107,0.160989071,lentil
0.085714286,0.462068966,0.112195122,0.586804227,0.631605423,0.662804226,0.152387542,lentil
0.257142857,0.462068966,0.097560976,0.466870163,0.604862494,0.696927927,0.178574048,lentil
0.2,0.482758621,0.102439024,0.581341708,0.605099303,0.748596431,0.131242403,lentil
0.085714286,0.489655172,0.092682927,0.570361005,0.607246776,0.718927593,0.141336381,lentil
0.157142857,0.468965517,0.07804878,0.634336742,0.632206059,0.779733548,0.125474259,lentil
0.185714286,0.455172414,0.107317073,0.413615532,0.651152343,0.634164238,0.172659469,lentil
0.114285714,0.448275862,0.07804878,0.415113327,0.624698357,0.611843828,0.169523162,lentil
0.1,0.406896552,0.107317073,0.545551642,0.67910458,0.6810815,0.157111586,lentil
0.235714286,0.406896552,0.092682927,0.531031325,0.627584796,0.769094533,0.165970379,lentil
0.15,0.434482759,0.082926829,0.574456321,0.681877866,0.660253825,0.138849318,lentil
0,0.475862069,0.102439024,0.592306622,0.61894426,0.711913289,0.12286585,lentil
0.071428571,0.517241379,0.082926829,0.422196989,0.680662832,0.778271159,0.130660197,lentil
0.214285714,0.420689655,0.087804878,0.621609753,0.670387908,0.619801327,0.175871213,lentil
0,0.510344828,0.082926829,0.534252931,0.645168482,0.7288296,0.157472841,lentil
0.25,0.510344828,0.107317073,0.6118535,0.629798303,0.694397847,0.143598388,lentil
0.05,0.434482759,0.117073171,0.447791376,0.64464364,0.686322962,0.177675095,lentil
0.064285714,0.386206897,0.082926829,0.598438222,0.667850223,0.630284904,0.155689949,lentil
0.1,0.510344828,0.073170732,0.641089624,0.655884184,0.653545787,0.167270947,lentil
0.1,0.524137931,0.097560976,0.665348268,0.621177794,0.708848533,0.122257249,lentil
0.257142857,0.448275862,0.07804878,0.588721464,0.641239526,0.774226794,0.168042139,lentil
0.2,0.462068966,0.102439024,0.49908831,0.637424108,0.629183389,0.156161866,lentil
0.2,0.544827586,0.07804878,0.565678011,0.602794645,0.609172566,0.177935462,lentil
0.285714286,0.420689655,0.107317073,0.479669892,0.658228028,0.704796367,0.148174957,lentil
0.071428571,0.482758621,0.092682927,0.568950317,0.689933861,0.731994064,0.139371622,lentil
0.085714286,0.551724138,0.092682927,0.501663758,0.652284441,0.600095307,0.120920758,lentil
0,0.462068966,0.107317073,0.682788473,0.694198998,0.66368777,0.172710991,lentil
0.05,0.503448276,0.12195122,0.630144182,0.631435942,0.733567173,0.151421475,lentil
0.071428571,0.386206897,0.087804878,0.641006639,0.686552996,0.737497998,0.154427373,lentil
0.278571429,0.482758621,0.073170732,0.475501198,0.639132226,0.640794914,0.160527663,lentil
0.185714286,0.386206897,0.107317073,0.527819251,0.60435737,0.705692702,0.176188488,lentil
0.064285714,0.531034483,0.082926829,0.495895015,0.635948949,0.632175946,0.127534102,lentil
0.028571429,0.406896552,0.092682927,0.60103969,0.676400529,0.767128813,0.136691507,lentil
0.242857143,0.503448276,0.073170732,0.480176699,0.638433673,0.768027599,0.177860601,lentil
0.235714286,0.531034483,0.073170732,0.54715732,0.6633304,0.785318669,0.136472916,lentil
0.014285714,0.165517241,0.185365854,0.562324916,0.916519697,0.596163187,0.375028218,pomegranate
0.042857143,0.124137931,0.180487805,0.450067094,0.899533098,0.597644207,0.361889926,pomegranate
0.057142857,0.179310345,0.175609756,0.430071788,0.874183169,0.684923883,0.343376345,pomegranate
0.264285714,0.124137931,0.190243902,0.552872167,0.945281947,0.646664496,0.369210967,pomegranate
0,0.186206897,0.185365854,0.5139224,0.899177634,0.678203775,0.366393901,pomegranate
0.221428571,0.172413793,0.185365854,0.571550139,0.924217611,0.653981597,0.366482056,pomegranate
0.15,0.144827586,0.185365854,0.516367553,0.893421374,0.63690144,0.351338187,pomegranate
0.042857143,0.206896552,0.195121951,0.521353191,0.914715599,0.640293527,0.358272656,pomegranate
0.178571429,0.186206897,0.2,0.439626522,0.94293682,0.696874278,0.361878079,pomegranate
0.107142857,0.075862069,0.185365854,0.529543739,0.927000808,0.667396613,0.366401993,pomegranate
0.1,0.034482759,0.175609756,0.570718054,0.852064202,0.587063154,0.350915546,pomegranate
0.114285714,0.068965517,0.2,0.567243655,0.85651607,0.678302187,0.354232133,pomegranate
0.257142857,0.048275862,0.180487805,0.454880264,0.863715526,0.582021399,0.362797594,pomegranate
0.028571429,0.137931034,0.2,0.55559796,0.938144053,0.657975122,0.35013892,pomegranate
0.207142857,0.151724138,0.195121951,0.540944181,0.897489295,0.618525225,0.360676752,pomegranate
0.114285714,0.103448276,0.204878049,0.450557521,0.891055029,0.693580365,0.363567882,pomegranate
0.128571429,0.186206897,0.2,0.512074254,0.923255533,0.722222306,0.351090562,pomegranate
0.078571429,0.124137931,0.204878049,0.494084196,0.948998731,0.597732698,0.344518032,pomegranate
0.035714286,0.103448276,0.185365854,0.418136859,0.881837702,0.574668161,0.361989672,pomegranate
0.128571429,0.15862069,0.214634146,0.542873847,0.896341834,0.622480467,0.35386507,pomegranate
0.064285714,0.055172414,0.195121951,0.514870044,0.899387852,0.659632576,0.37400563,pomegranate
0.285714286,0.186206897,0.219512195,0.495936046,0.94811154,0.592409087,0.37659074,pomegranate
0.157142857,0.15862069,0.214634146,0.460907748,0.893312382,0.618401451,0.359531268,pomegranate
0.064285714,0.110344828,0.190243902,0.42155553,0.911357863,0.614105998,0.352302594,pomegranate
0.085714286,0.2,0.195121951,0.450662642,0.897689961,0.6637118,0.37272849,pomegranate
0,0.117241379,0.204878049,0.53124592,0.912109541,0.690465827,0.365402585,pomegranate
0.014285714,0.144827586,0.214634146,0.433230903,0.873287274,0.661185092,0.344323731,pomegranate
0.2,0.04137931,0.195121951,0.5061469,0.9135695,0.681408521,0.357952989,pomegranate
0.057142857,0.15862069,0.214634146,0.422986073,0.897054513,0.717742588,0.363330033,pomegranate
0.207142857,0.110344828,0.175609756,0.453588373,0.889455595,0.577784139,0.34452053,pomegranate
0.121428571,0.124137931,0.209756098,0.560682534,0.908533351,0.588117958,0.345648779,pomegranate
0.242857143,0.144827586,0.204878049,0.42951497,0.899508751,0.669212519,0.371850339,pomegranate
0.15,0.15862069,0.204878049,0.447419837,0.903138828,0.694784885,0.349591214,pomegranate
0.178571429,0.117241379,0.195121951,0.433023475,0.877652883,0.665119612,0.372722449,pomegranate
0.057142857,0.172413793,0.175609756,0.455937763,0.949675218,0.687313521,0.348431375,pomegranate
0.185714286,0.124137931,0.204878049,0.451653897,0.896655891,0.695552252,0.362502316,pomegranate
0.028571429,0.131034483,0.204878049,0.545657501,0.878562656,0.634780852,0.372532269,pomegranate
0.257142857,0.165517241,0.2,0.571136725,0.942741092,0.70549735,0.347936428,pomegranate
0.035714286,0.165517241,0.195121951,0.565357321,0.938873133,0.633905374,0.350594555,pomegranate
0.135714286,0.117241379,0.190243902,0.566103684,0.855763383,0.677255922,0.372718117,pomegranate
0.278571429,0.206896552,0.185365854,0.460817937,0.876121716,0.701066225,0.361955864,pomegranate
0.035714286,0.2,0.214634146,0.481375926,0.930738155,0.561453916,0.350966859,pomegranate
0.028571429,0.165517241,0.209756098,0.512970441,0.881668101,0.724654084,0.367998,pomegranate
0.271428571,0.144827586,0.170731707,0.46563671,0.893962369,0.587953063,0.371668263,pomegranate
0.264285714,0.075862069,0.175609756,0.555180861,0.855758395,0.675398269,0.358124221,pomegranate
0.064285714,0.172413793,0.2,0.56817454,0.919250867,0.601173644,0.366041349,pomegranate
0.207142857,0.151724138,0.209756098,0.450213556,0.87967521,0.559818912,0.355164942,pomegranate
0.035714286,0.144827586,0.185365854,0.513646897,0.903560281,0.614695407,0.376673564,pomegranate
0.157142857,0.179310345,0.185365854,0.524791435,0.851445498,0.70336903,0.369251565,pomegranate
0.028571429,0.124137931,0.180487805,0.524743551,0.85422429,0.717806668,0.35598116,pomegranate
0.15,0.04137931,0.2,0.569711861,0.894130638,0.713324889,0.35904051,pomegranate
0.207142857,0.144827586,0.219512195,0.535994339,0.931496487,0.679335545,0.352438502,pomegranate
0.164285714,0.034482759,0.214634146,0.485564186,0.942801307,0.720980278,0.360282839,pomegranate
0.092857143,0.048275862,0.209756098,0.416762449,0.911393361,0.705930274,0.367304263,pomegranate
0.035714286,0.089655172,0.180487805,0.511585719,0.898033069,0.568514536,0.346055308,pomegranate
0.192857143,0.165517241,0.2,0.557010381,0.908993993,0.665343799,0.369977924,pomegranate
0.05,0.15862069,0.170731707,0.452218964,0.8873299,0.710040182,0.343494672,pomegranate
0.085714286,0.137931034,0.190243902,0.454757024,0.86213031,0.606637556,0.371857435,pomegranate
0.028571429,0.131034483,0.209756098,0.413763638,0.931624298,0.581718618,0.356243859,pomegranate
0.021428571,0.062068966,0.219512195,0.547025932,0.896347438,0.657794101,0.35040691,pomegranate
0.007142857,0.186206897,0.175609756,0.549186456,0.933592825,0.572213705,0.351658785,pomegranate
0.164285714,0.206896552,0.214634146,0.479420589,0.854446113,0.616477602,0.345088288,pomegranate
0.171428571,0.144827586,0.204878049,0.476745819,0.872439654,0.704474109,0.366569389,pomegranate
0.092857143,0.206896552,0.180487805,0.47772216,0.916345405,0.631815931,0.35794657,pomegranate
0.285714286,0.075862069,0.214634146,0.560002884,0.861243519,0.636370218,0.373050415,pomegranate
0.15,0.062068966,0.195121951,0.561218133,0.90661415,0.599531683,0.353767953,pomegranate
0.021428571,0.186206897,0.214634146,0.562514858,0.920467711,0.66343658,0.371661818,pomegranate
0.285714286,0.2,0.204878049,0.563984218,0.890318771,0.715050816,0.370764943,pomegranate
0.1,0.172413793,0.195121951,0.459613973,0.909946854,0.644973666,0.347361906,pomegranate
0.271428571,0.096551724,0.180487805,0.499255544,0.946532798,0.670190398,0.343813137,pomegranate
0.242857143,0.062068966,0.175609756,0.522312732,0.863579857,0.631704225,0.369919588,pomegranate
0.228571429,0.096551724,0.180487805,0.520436348,0.885017151,0.686984773,0.350630658,pomegranate
0.128571429,0.144827586,0.170731707,0.533024877,0.949605114,0.641016828,0.372247362,pomegranate
0.057142857,0.15862069,0.185365854,0.441919781,0.871933166,0.705117923,0.353284512,pomegranate
0.107142857,0.04137931,0.2,0.435225952,0.888537818,0.69424311,0.364011795,pomegranate
0,0.034482759,0.175609756,0.55756531,0.909025954,0.619310533,0.353460442,pomegranate
0.157142857,0.062068966,0.214634146,0.566046435,0.888926203,0.578189128,0.37577912,pomegranate
0.1,0.055172414,0.209756098,0.502000995,0.944819733,0.709772555,0.374183294,pomegranate
0.221428571,0.075862069,0.219512195,0.568729604,0.869031276,0.607403891,0.360542407,pomegranate
0.278571429,0.117241379,0.219512195,0.414349359,0.904381612,0.696973056,0.351292386,pomegranate
0.071428571,0.034482759,0.204878049,0.463441831,0.911035762,0.693200092,0.365935614,pomegranate
0.057142857,0.193103448,0.185365854,0.531784303,0.944468274,0.688911848,0.354005058,pomegranate
0.228571429,0.089655172,0.204878049,0.538088575,0.929921256,0.582386013,0.357110846,pomegranate
0.128571429,0.062068966,0.195121951,0.445243565,0.89037404,0.566395039,0.355575589,pomegranate
0.142857143,0.186206897,0.2,0.469678413,0.925335261,0.573732909,0.370365639,pomegranate
0.278571429,0.172413793,0.175609756,0.432788054,0.950161923,0.560418137,0.360431019,pomegranate
0.142857143,0.048275862,0.219512195,0.432872606,0.892574415,0.611759471,0.376725135,pomegranate
0.078571429,0.068965517,0.219512195,0.518149921,0.884718027,0.643979568,0.365205397,pomegranate
0.285714286,0.124137931,0.209756098,0.443865384,0.868063143,0.580505255,0.368143963,pomegranate
0.021428571,0.179310345,0.190243902,0.558280849,0.91210843,0.712622888,0.347002869,pomegranate
0.064285714,0.110344828,0.175609756,0.544467624,0.929507117,0.593183533,0.358312189,pomegranate
0.214285714,0.137931034,0.185365854,0.517427549,0.931803237,0.710433613,0.368747498,pomegranate
0.285714286,0.062068966,0.2,0.558154421,0.854171894,0.582048715,0.355467251,pomegranate
0.285714286,0.206896552,0.170731707,0.47836287,0.910942761,0.63106256,0.349814688,pomegranate
0.228571429,0.172413793,0.170731707,0.414397921,0.857233959,0.593141404,0.358403878,pomegranate
0.235714286,0.15862069,0.219512195,0.457972878,0.858517382,0.716303342,0.376262756,pomegranate
0.028571429,0.096551724,0.2,0.454520219,0.898235994,0.647217371,0.344381703,pomegranate
0.092857143,0.117241379,0.219512195,0.486642189,0.926673807,0.720629633,0.355970095,pomegranate
0.278571429,0.165517241,0.190243902,0.541579294,0.933434889,0.647328317,0.367790665,pomegranate
0.057142857,0.193103448,0.180487805,0.54685243,0.862217618,0.612231101,0.362781828,pomegranate
0.65,0.648275862,0.224390244,0.672412002,0.762628198,0.619011344,0.310920344,banana
0.75,0.655172414,0.243902439,0.625835908,0.836919169,0.588728991,0.338456073,banana
0.771428571,0.634482759,0.258536585,0.627366425,0.829772485,0.631780859,0.351479652,banana
0.614285714,0.524137931,0.263414634,0.671221033,0.801303767,0.596554652,0.301814547,banana
0.571428571,0.531034483,0.23902439,0.596543508,0.794109346,0.555514632,0.379252744,banana
0.664285714,0.648275862,0.258536585,0.592238898,0.844390931,0.611889593,0.383627117,banana
0.642857143,0.634482759,0.268292683,0.618409109,0.802000002,0.617473547,0.32598233,banana
0.771428571,0.613793103,0.258536585,0.676593398,0.780817769,0.58464463,0.33274648,banana
0.771428571,0.606896552,0.268292683,0.601904178,0.83405152,0.592994881,0.381407227,banana
0.75,0.531034483,0.253658537,0.667703225,0.761753186,0.585462426,0.334966286,banana
0.842857143,0.606896552,0.253658537,0.655975227,0.827025111,0.588133834,0.330757002,banana
0.721428571,0.6,0.263414634,0.665661938,0.765143166,0.641841794,0.335507872,banana
0.678571429,0.517241379,0.243902439,0.642961554,0.752779386,0.566035649,0.396155378,banana
0.757142857,0.586206897,0.258536585,0.622762554,0.788228895,0.595369996,0.334017534,banana
0.614285714,0.655172414,0.23902439,0.642347492,0.780601734,0.650091165,0.363061634,banana
0.592857143,0.544827586,0.268292683,0.575780147,0.833619871,0.560138668,0.330475486,banana
0.607142857,0.655172414,0.229268293,0.593930147,0.78356408,0.625241697,0.401419915,banana
0.778571429,0.544827586,0.219512195,0.633479501,0.796998694,0.653247608,0.363962365,banana
0.714285714,0.524137931,0.219512195,0.585386223,0.759544399,0.562675875,0.344274977,banana
0.835714286,0.593103448,0.234146341,0.657018847,0.825569177,0.626589655,0.389073034,banana
0.814285714,0.648275862,0.258536585,0.602980036,0.768671289,0.623120358,0.39752742,banana
0.785714286,0.537931034,0.243902439,0.593864015,0.789129435,0.59542172,0.328970533,banana
0.671428571,0.482758621,0.234146341,0.575537108,0.848993278,0.623562728,0.306351803,banana
0.571428571,0.489655172,0.229268293,0.629764578,0.808124832,0.619659498,0.351948232,banana
0.814285714,0.544827586,0.248780488,0.600109866,0.823592181,0.635444326,0.37536832,banana
0.628571429,0.537931034,0.219512195,0.666369961,0.792102392,0.636558849,0.308408115,banana
0.8,0.503448276,0.234146341,0.669576089,0.773341846,0.574477776,0.303681834,banana
0.835714286,0.524137931,0.229268293,0.58527155,0.773963143,0.615919473,0.311838293,banana
0.792857143,0.6,0.234146341,0.60442485,0.813750342,0.560780084,0.328803213,banana
0.635714286,0.572413793,0.229268293,0.643284745,0.778099669,0.566806249,0.366897189,banana
0.664285714,0.627586207,0.229268293,0.637604272,0.833262062,0.614110286,0.392845163,banana
0.657142857,0.55862069,0.253658537,0.627203393,0.814802475,0.648019961,0.315886217,banana
0.75,0.510344828,0.219512195,0.575727401,0.813967901,0.613821164,0.399310403,banana
0.728571429,0.489655172,0.234146341,0.65607879,0.793013063,0.573247676,0.343191798,banana
0.671428571,0.627586207,0.248780488,0.667672744,0.766887383,0.565479918,0.367014695,banana
0.828571429,0.489655172,0.229268293,0.631310161,0.820787605,0.647783276,0.305944314,banana
